,Date,Hour,y,Temperature,Humidity,Sealevel Pressure,Holiday
1550,2016-07-12,23:00,7350.0,286.85,95.0,101630.0,0
1551,2016-07-13,02:00,5123.0,286.15,95.0,101600.0,0
1552,2016-07-13,05:00,4948.0,285.85,93.0,101620.0,0
1553,2016-07-13,08:00,6707.0,284.85,93.0,101680.0,0
1554,2016-07-13,11:00,7561.0,290.15,65.0,101770.0,0
1555,2016-07-13,14:00,7345.0,290.85,55.0,101840.0,0
1556,2016-07-13,17:00,7035.0,290.95,60.0,101960.0,0
1557,2016-07-13,20:00,6849.0,290.95,50.0,101990.0,0
1558,2016-07-13,23:00,7015.0,288.35,59.0,102190.0,0
1559,2016-07-14,02:00,5024.0,284.35,85.0,102230.0,1
1560,2016-07-14,05:00,4639.0,283.85,90.0,102190.0,1
1561,2016-07-14,08:00,5087.0,285.55,87.0,102230.0,1
1562,2016-07-14,11:00,6190.0,288.15,63.0,102300.0,1
1563,2016-07-14,14:00,6281.0,292.65,52.0,102330.0,1
1564,2016-07-14,17:00,6018.0,291.85,56.0,102390.0,1
1565,2016-07-14,20:00,6092.0,293.25,49.0,102460.0,1
1566,2016-07-14,23:00,6599.0,289.55,59.0,102670.0,1
1567,2016-07-15,02:00,4812.0,286.45,79.0,102780.0,0
1568,2016-07-15,05:00,4639.0,283.25,89.0,102790.0,0
1569,2016-07-15,08:00,6011.0,285.95,89.0,102860.0,0
1570,2016-07-15,11:00,7009.0,293.05,52.0,102870.0,0
1571,2016-07-15,14:00,6920.0,296.15,39.0,102810.0,0
1572,2016-07-15,17:00,6668.0,295.75,39.0,102730.0,0
1573,2016-07-15,20:00,6555.0,295.75,42.0,102680.0,0
1574,2016-07-15,23:00,6794.0,288.95,65.0,102730.0,0
1575,2016-07-16,02:00,4914.0,288.45,77.0,102790.0,0
1576,2016-07-16,05:00,4526.0,288.15,77.0,102740.0,0
1577,2016-07-16,08:00,5105.0,289.15,78.0,102800.0,0
1578,2016-07-16,11:00,6279.0,293.55,64.0,102750.0,0
1579,2016-07-16,14:00,6404.0,297.25,60.0,102670.0,0
1580,2016-07-16,17:00,6162.0,298.65,54.0,102510.0,0
1581,2016-07-16,20:00,6330.0,298.15,58.0,102410.0,0
1582,2016-07-16,23:00,6761.0,296.05,66.0,102430.0,0
1583,2016-07-17,02:00,4925.0,293.05,74.0,102450.0,0
1584,2016-07-17,05:00,4479.0,289.35,89.0,102400.0,0
1585,2016-07-17,08:00,4599.0,293.25,72.0,102420.0,0
1586,2016-07-17,11:00,5803.0,297.35,57.0,102390.0,0
1587,2016-07-17,14:00,5975.0,300.25,48.0,102280.0,0
1588,2016-07-17,17:00,5849.0,301.75,48.0,102150.0,0
1589,2016-07-17,20:00,6143.0,300.55,52.0,102090.0,0
1590,2016-07-17,23:00,6903.0,296.35,64.0,102210.0,0
1591,2016-07-18,02:00,4922.0,293.65,70.0,102260.0,0
1592,2016-07-18,05:00,4715.0,290.75,82.0,102220.0,0
1593,2016-07-18,08:00,6607.0,294.05,73.0,102220.0,0
1594,2016-07-18,11:00,7701.0,299.05,60.0,102200.0,0
1595,2016-07-18,14:00,7993.0,302.05,49.0,102130.0,0
1596,2016-07-18,17:00,7767.0,303.55,45.0,101980.0,0
1597,2016-07-18,20:00,7604.0,302.85,43.0,101900.0,0
1598,2016-07-18,23:00,7524.0,298.65,59.0,101990.0,0
1599,2016-07-19,02:00,5312.0,295.55,69.0,101970.0,0
1600,2016-07-19,05:00,5063.0,293.45,77.0,101910.0,0
1601,2016-07-19,08:00,6936.0,295.25,71.0,101910.0,0
1602,2016-07-19,11:00,8225.0,302.35,54.0,101830.0,0
1603,2016-07-19,14:00,8350.0,305.85,41.0,101720.0,0
1604,2016-07-19,17:00,8089.0,307.15,37.0,101530.0,0
1605,2016-07-19,20:00,7671.0,306.35,35.0,101390.0,0
1606,2016-07-19,23:00,7763.0,300.45,51.0,101400.0,0
1607,2016-07-20,02:00,5572.0,297.15,63.0,101320.0,0
1608,2016-07-20,05:00,5337.0,294.95,71.0,101210.0,0
1609,2016-07-20,08:00,7076.0,295.85,69.0,101220.0,0
1610,2016-07-20,11:00,8392.0,301.35,49.0,101280.0,0
1611,2016-07-20,14:00,8198.0,300.25,58.0,101370.0,0
1612,2016-07-20,17:00,8066.0,300.85,53.0,101230.0,0
1613,2016-07-20,20:00,7641.0,300.05,57.0,101290.0,0
1614,2016-07-20,23:00,7626.0,297.95,63.0,101340.0,0
1615,2016-07-21,02:00,5434.0,295.65,72.0,101480.0,0
1616,2016-07-21,05:00,5171.0,292.35,77.0,101590.0,0
1617,2016-07-21,08:00,6952.0,291.65,76.0,101670.0,0
1618,2016-07-21,11:00,7907.0,295.15,67.0,101750.0,0
1619,2016-07-21,14:00,7960.0,299.25,56.0,101650.0,0
1620,2016-07-21,17:00,7650.0,298.15,59.0,101610.0,0
1621,2016-07-21,20:00,7305.0,297.15,60.0,101560.0,0
1622,2016-07-21,23:00,7346.0,294.85,66.0,101700.0,0
1623,2016-07-22,02:00,5255.0,292.15,74.0,101680.0,0
1624,2016-07-22,05:00,4956.0,290.15,75.0,101620.0,0
1625,2016-07-22,08:00,6690.0,291.65,68.0,101660.0,0
1626,2016-07-22,11:00,7638.0,295.45,56.0,101690.0,0
1627,2016-07-22,14:00,7610.0,299.15,48.0,101650.0,0
1628,2016-07-22,17:00,7363.0,299.95,45.0,101600.0,0
1629,2016-07-22,20:00,7058.0,298.35,47.0,101630.0,0
1630,2016-07-22,23:00,7157.0,296.85,61.0,101740.0,0
1631,2016-07-23,02:00,5155.0,293.25,65.0,101860.0,0
1632,2016-07-23,05:00,4775.0,290.65,75.0,101880.0,0
1633,2016-07-23,08:00,5385.0,290.35,80.0,101970.0,0
1634,2016-07-23,11:00,6581.0,294.95,63.0,102060.0,0
1635,2016-07-23,14:00,6675.0,298.95,48.0,102010.0,0
1636,2016-07-23,17:00,6403.0,300.15,43.0,101940.0,0
1637,2016-07-23,20:00,6470.0,298.55,50.0,101940.0,0
1638,2016-07-23,23:00,6931.0,294.95,62.0,102130.0,0
1639,2016-07-24,02:00,4940.0,291.35,72.0,102230.0,0
1640,2016-07-24,05:00,4685.0,289.25,81.0,102170.0,0
1641,2016-07-24,08:00,4839.0,290.85,80.0,102150.0,0
1642,2016-07-24,11:00,5917.0,296.25,58.0,102160.0,0
1643,2016-07-24,14:00,6047.0,299.35,47.0,102090.0,0
1644,2016-07-24,17:00,5848.0,300.05,45.0,101960.0,0
1645,2016-07-24,20:00,6170.0,298.55,50.0,101920.0,0
1646,2016-07-24,23:00,7034.0,296.35,59.0,102020.0,0
1647,2016-07-25,02:00,5106.0,295.45,64.0,102030.0,0
1648,2016-07-25,05:00,4842.0,294.05,73.0,102000.0,0
1649,2016-07-25,08:00,6654.0,294.65,70.0,102020.0,0
1650,2016-07-25,11:00,7583.0,296.85,66.0,102060.0,0
1651,2016-07-25,14:00,7722.0,297.95,62.0,102030.0,0
1652,2016-07-25,17:00,7542.0,299.95,58.0,101960.0,0
1653,2016-07-25,20:00,7335.0,297.55,64.0,101990.0,0
1654,2016-07-25,23:00,7304.0,295.65,62.0,102090.0,0
1655,2016-07-26,02:00,5176.0,291.45,69.0,102210.0,0
1656,2016-07-26,05:00,4889.0,289.15,69.0,102210.0,0
1657,2016-07-26,08:00,6621.0,289.35,81.0,102280.0,0
1658,2016-07-26,11:00,7524.0,293.35,62.0,102300.0,0
1659,2016-07-26,14:00,7461.0,296.05,51.0,102240.0,0
1660,2016-07-26,17:00,7287.0,297.15,48.0,102150.0,0
1661,2016-07-26,20:00,7038.0,295.45,52.0,102100.0,0
1662,2016-07-26,23:00,7125.0,292.15,64.0,102170.0,0
1663,2016-07-27,02:00,5023.0,289.75,69.0,102190.0,0
1664,2016-07-27,05:00,4898.0,286.75,84.0,102110.0,0
1665,2016-07-27,08:00,6419.0,289.05,83.0,102070.0,0
1666,2016-07-27,11:00,7313.0,292.25,67.0,102070.0,0
1667,2016-07-27,14:00,7310.0,295.45,57.0,101990.0,0
1668,2016-07-27,17:00,7132.0,298.45,48.0,101850.0,0
1669,2016-07-27,20:00,6978.0,296.65,53.0,101790.0,0
1670,2016-07-27,23:00,7103.0,293.35,70.0,101830.0,0
1671,2016-07-28,02:00,5099.0,292.45,78.0,101800.0,0
1672,2016-07-28,05:00,4860.0,291.45,91.0,101740.0,0
1673,2016-07-28,08:00,6631.0,291.15,91.0,101760.0,0
1674,2016-07-28,11:00,7521.0,293.45,76.0,101800.0,0
1675,2016-07-28,14:00,7451.0,296.85,55.0,101750.0,0
1676,2016-07-28,17:00,7231.0,297.25,51.0,101650.0,0
1677,2016-07-28,20:00,6972.0,296.05,58.0,101620.0,0
1678,2016-07-28,23:00,6994.0,294.15,68.0,101630.0,0
1679,2016-07-29,02:00,5092.0,292.75,73.0,101570.0,0
1680,2016-07-29,05:00,4756.0,291.85,82.0,101520.0,0
1681,2016-07-29,08:00,6451.0,292.05,84.0,101530.0,0
1682,2016-07-29,11:00,7371.0,291.95,86.0,101550.0,0
1683,2016-07-29,14:00,7290.0,296.75,71.0,101450.0,0
1684,2016-07-29,17:00,7105.0,297.75,61.0,101380.0,0
1685,2016-07-29,20:00,6735.0,296.95,50.0,101350.0,0
1686,2016-07-29,23:00,6808.0,290.85,72.0,101440.0,0
1687,2016-07-30,02:00,4929.0,291.75,76.0,101470.0,0
1688,2016-07-30,05:00,4594.0,288.35,85.0,101470.0,0
1689,2016-07-30,08:00,5016.0,291.95,76.0,101480.0,0
1690,2016-07-30,11:00,6119.0,294.65,62.0,101470.0,0
1691,2016-07-30,14:00,6207.0,296.65,51.0,101460.0,0
1692,2016-07-30,17:00,5944.0,296.15,54.0,101410.0,0
1693,2016-07-30,20:00,6058.0,295.35,53.0,101390.0,0
1694,2016-07-30,23:00,6517.0,292.95,65.0,101470.0,0
1695,2016-07-31,02:00,4687.0,289.35,80.0,101510.0,0
1696,2016-07-31,05:00,4376.0,289.65,83.0,101530.0,0
1697,2016-07-31,08:00,4486.0,290.35,81.0,101550.0,0
1698,2016-07-31,11:00,5539.0,294.45,63.0,101630.0,0
1699,2016-07-31,14:00,5665.0,296.65,46.0,101660.0,0
1700,2016-07-31,17:00,5444.0,297.05,46.0,101690.0,0
1701,2016-07-31,20:00,5755.0,296.35,45.0,101760.0,0
1702,2016-07-31,23:00,6406.0,293.65,56.0,101950.0,0
1703,2016-08-01,02:00,4732.0,291.05,61.0,102040.0,0
1704,2016-08-01,05:00,4497.0,288.65,71.0,102060.0,0
1705,2016-08-01,08:00,5955.0,289.05,75.0,102110.0,0
1706,2016-08-01,11:00,6813.0,293.15,53.0,102110.0,0
1707,2016-08-01,14:00,7000.0,296.55,42.0,102070.0,0
1708,2016-08-01,17:00,6741.0,297.95,37.0,101950.0,0
1709,2016-08-01,20:00,6560.0,295.35,42.0,101900.0,0
1710,2016-08-01,23:00,6692.0,293.15,52.0,101930.0,0
1711,2016-08-02,02:00,4845.0,292.15,61.0,101800.0,0
1712,2016-08-02,05:00,4614.0,290.85,73.0,101700.0,0
1713,2016-08-02,08:00,6163.0,289.15,94.0,101720.0,0
1714,2016-08-02,11:00,6949.0,290.45,94.0,101760.0,0
1715,2016-08-02,14:00,6857.0,293.95,75.0,101760.0,0
1716,2016-08-02,17:00,6735.0,294.85,69.0,101730.0,0
1717,2016-08-02,20:00,6725.0,294.85,69.0,101690.0,0
1718,2016-08-02,23:00,6773.0,291.85,87.0,101710.0,0
1719,2016-08-03,02:00,4802.0,292.85,72.0,101650.0,0
1720,2016-08-03,05:00,4665.0,291.75,78.0,101550.0,0
1721,2016-08-03,08:00,6037.0,291.45,79.0,101510.0,0
1722,2016-08-03,11:00,6876.0,294.35,69.0,101510.0,0
1723,2016-08-03,14:00,6967.0,298.35,54.0,101360.0,0
1724,2016-08-03,17:00,6736.0,298.35,53.0,101290.0,0
1725,2016-08-03,20:00,6670.0,294.65,76.0,101300.0,0
1726,2016-08-03,23:00,6722.0,292.75,85.0,101360.0,0
1727,2016-08-04,02:00,4880.0,292.45,86.0,101320.0,0
1728,2016-08-04,05:00,4669.0,290.65,72.0,101360.0,0
1729,2016-08-04,08:00,6137.0,289.95,75.0,101440.0,0
1730,2016-08-04,11:00,6921.0,290.15,77.0,101410.0,0
1731,2016-08-04,14:00,6708.0,291.45,82.0,101400.0,0
1732,2016-08-04,17:00,6496.0,294.55,58.0,101410.0,0
1733,2016-08-04,20:00,6494.0,292.95,62.0,101380.0,0
1734,2016-08-04,23:00,6583.0,291.65,72.0,101580.0,0
1735,2016-08-05,02:00,4779.0,289.85,83.0,101740.0,0
1736,2016-08-05,05:00,4497.0,287.15,89.0,101840.0,0
1737,2016-08-05,08:00,5973.0,287.35,90.0,102030.0,0
1738,2016-08-05,11:00,6768.0,291.75,68.0,102170.0,0
1739,2016-08-05,14:00,6737.0,294.95,52.0,102240.0,0
1740,2016-08-05,17:00,6491.0,296.05,49.0,102280.0,0
1741,2016-08-05,20:00,6319.0,295.25,49.0,102330.0,0
1742,2016-08-05,23:00,6404.0,290.25,67.0,102510.0,0
1743,2016-08-06,02:00,4793.0,289.85,70.0,102640.0,0
1744,2016-08-06,05:00,4468.0,285.55,93.0,102680.0,0
1745,2016-08-06,08:00,4835.0,286.95,92.0,102790.0,0
1746,2016-08-06,11:00,5809.0,292.75,66.0,102870.0,0
1747,2016-08-06,14:00,5876.0,294.75,54.0,102860.0,0
1748,2016-08-06,17:00,5713.0,298.05,42.0,102840.0,0
1749,2016-08-06,20:00,5792.0,297.55,44.0,102820.0,0
1750,2016-08-06,23:00,6253.0,290.65,67.0,102980.0,0
1751,2016-08-07,02:00,4619.0,287.75,80.0,103030.0,0
1752,2016-08-07,05:00,4238.0,286.65,94.0,102950.0,0
1753,2016-08-07,08:00,4459.0,288.65,95.0,102970.0,0
1754,2016-08-07,11:00,5375.0,296.15,56.0,102970.0,0
1755,2016-08-07,14:00,5482.0,299.95,43.0,102760.0,0
1756,2016-08-07,17:00,5359.0,302.65,38.0,102560.0,0
1757,2016-08-07,20:00,5647.0,301.65,40.0,102370.0,0
1758,2016-08-07,23:00,6348.0,296.55,68.0,102440.0,0
1759,2016-08-08,02:00,4697.0,292.85,83.0,102380.0,0
1760,2016-08-08,05:00,4431.0,291.85,80.0,102340.0,0
1761,2016-08-08,08:00,5728.0,290.35,71.0,102420.0,0
1762,2016-08-08,11:00,6493.0,292.55,60.0,102450.0,0
1763,2016-08-08,14:00,6562.0,292.85,65.0,102460.0,0
1764,2016-08-08,17:00,6293.0,294.05,58.0,102340.0,0
1765,2016-08-08,20:00,6294.0,294.15,54.0,102250.0,0
1766,2016-08-08,23:00,6312.0,291.65,58.0,102340.0,0
1767,2016-08-09,02:00,4562.0,289.45,62.0,102390.0,0
1768,2016-08-09,05:00,4361.0,287.25,80.0,102360.0,0
1769,2016-08-09,08:00,5717.0,287.35,84.0,102410.0,0
1770,2016-08-09,11:00,6502.0,292.45,55.0,102460.0,0
1771,2016-08-09,14:00,6464.0,295.05,42.0,102410.0,0
1772,2016-08-09,17:00,6297.0,295.25,33.0,102310.0,0
1773,2016-08-09,20:00,6213.0,293.65,37.0,102310.0,0
1774,2016-08-09,23:00,6253.0,289.25,53.0,102450.0,0
1775,2016-08-10,02:00,4536.0,287.15,69.0,102430.0,0
1776,2016-08-10,05:00,4464.0,281.95,87.0,102370.0,0
1777,2016-08-10,08:00,5735.0,284.45,93.0,102390.0,0
1778,2016-08-10,11:00,6407.0,290.45,62.0,102430.0,0
1779,2016-08-10,14:00,6429.0,291.15,46.0,102400.0,0
1780,2016-08-10,17:00,6240.0,291.85,48.0,102430.0,0
1781,2016-08-10,20:00,6235.0,290.45,51.0,102470.0,0
1782,2016-08-10,23:00,6319.0,286.85,66.0,102650.0,0
1783,2016-08-11,02:00,4560.0,282.75,88.0,102660.0,0
1784,2016-08-11,05:00,4436.0,281.25,93.0,102650.0,0
1785,2016-08-11,08:00,5841.0,283.75,93.0,102670.0,0
1786,2016-08-11,11:00,6436.0,290.55,57.0,102620.0,0
1787,2016-08-11,14:00,6415.0,294.75,47.0,102470.0,0
1788,2016-08-11,17:00,6263.0,294.95,49.0,102430.0,0
1789,2016-08-11,20:00,6260.0,295.05,52.0,102300.0,0
1790,2016-08-11,23:00,6414.0,291.65,54.0,102480.0,0
1791,2016-08-12,02:00,4644.0,287.05,82.0,102550.0,0
1792,2016-08-12,05:00,4477.0,286.35,89.0,102570.0,0
1793,2016-08-12,08:00,5685.0,287.85,86.0,102670.0,0
1794,2016-08-12,11:00,6516.0,291.75,74.0,102730.0,0
1795,2016-08-12,14:00,6591.0,298.25,54.0,102610.0,0
1796,2016-08-12,17:00,6484.0,298.85,50.0,102530.0,0
1797,2016-08-12,20:00,6227.0,299.95,46.0,102410.0,0
1798,2016-08-12,23:00,6402.0,294.15,68.0,102460.0,0
1799,2016-08-13,02:00,4571.0,292.35,68.0,102450.0,0
1800,2016-08-13,05:00,4254.0,288.95,78.0,102450.0,0
1801,2016-08-13,08:00,4634.0,290.05,80.0,102490.0,0
1802,2016-08-13,11:00,5621.0,295.05,50.0,102490.0,0
1803,2016-08-13,14:00,5756.0,300.05,36.0,102370.0,0
1804,2016-08-13,17:00,5631.0,302.65,27.0,102230.0,0
1805,2016-08-13,20:00,5633.0,300.65,35.0,102210.0,0
1806,2016-08-13,23:00,6157.0,294.75,53.0,102310.0,0
1807,2016-08-14,02:00,4495.0,291.15,73.0,102350.0,0
1808,2016-08-14,05:00,4106.0,288.85,80.0,102340.0,0
1809,2016-08-14,08:00,4259.0,289.95,81.0,102360.0,0
1810,2016-08-14,11:00,5135.0,295.55,60.0,102370.0,0
1811,2016-08-14,14:00,5303.0,299.15,48.0,102270.0,0
1812,2016-08-14,17:00,5101.0,301.15,40.0,102160.0,0
1813,2016-08-14,20:00,5280.0,297.85,46.0,102170.0,0
1814,2016-08-14,23:00,6022.0,293.55,65.0,102280.0,0
1815,2016-08-15,02:00,4409.0,291.15,77.0,102300.0,1
1816,2016-08-15,05:00,4216.0,288.85,83.0,102240.0,1
1817,2016-08-15,08:00,4619.0,288.85,83.0,102210.0,1
1818,2016-08-15,11:00,5559.0,294.45,64.0,102150.0,1
1819,2016-08-15,14:00,5748.0,299.35,47.0,102000.0,1
1820,2016-08-15,17:00,5644.0,300.95,39.0,101880.0,1
1821,2016-08-15,20:00,5734.0,298.75,50.0,101770.0,1
1822,2016-08-15,23:00,6217.0,294.95,63.0,101860.0,1
1823,2016-08-16,02:00,4510.0,291.75,73.0,101840.0,0
1824,2016-08-16,05:00,4334.0,289.35,79.0,101730.0,0
1825,2016-08-16,08:00,5712.0,289.95,77.0,101680.0,0
1826,2016-08-16,11:00,6614.0,295.35,61.0,101610.0,0
1827,2016-08-16,14:00,6784.0,300.75,47.0,101480.0,0
1828,2016-08-16,17:00,6780.0,303.35,36.0,101320.0,0
1829,2016-08-16,20:00,6560.0,301.85,37.0,101210.0,0
1830,2016-08-16,23:00,6629.0,296.85,63.0,101300.0,0
1831,2016-08-17,02:00,4753.0,293.15,74.0,101300.0,0
1832,2016-08-17,05:00,4477.0,290.95,81.0,101200.0,0
1833,2016-08-17,08:00,5880.0,291.35,78.0,101160.0,0
1834,2016-08-17,11:00,6694.0,297.45,57.0,101160.0,0
1835,2016-08-17,14:00,6869.0,301.95,30.0,101080.0,0
1836,2016-08-17,17:00,7014.0,303.05,29.0,100960.0,0
1837,2016-08-17,20:00,6565.0,301.15,32.0,100910.0,0
1838,2016-08-17,23:00,6578.0,294.35,48.0,101020.0,0
1839,2016-08-18,02:00,4768.0,293.65,64.0,100960.0,0
1840,2016-08-18,05:00,4612.0,291.55,87.0,101020.0,0
1841,2016-08-18,08:00,5915.0,291.05,96.0,100980.0,0
1842,2016-08-18,11:00,6816.0,293.25,88.0,101050.0,0
1843,2016-08-18,14:00,6871.0,294.15,90.0,100980.0,0
1844,2016-08-18,17:00,6732.0,294.95,83.0,100970.0,0
1845,2016-08-18,20:00,6498.0,295.05,75.0,100970.0,0
1846,2016-08-18,23:00,6426.0,292.45,82.0,101020.0,0
1847,2016-08-19,02:00,4669.0,290.45,93.0,101030.0,0
1848,2016-08-19,05:00,4521.0,290.55,91.0,100980.0,0
1849,2016-08-19,08:00,5934.0,290.45,95.0,101000.0,0
1850,2016-08-19,11:00,6717.0,293.65,78.0,101000.0,0
1851,2016-08-19,14:00,6765.0,296.25,55.0,100980.0,0
1852,2016-08-19,17:00,6479.0,293.55,66.0,101010.0,0
1853,2016-08-19,20:00,6370.0,292.55,65.0,101030.0,0
1854,2016-08-19,23:00,6355.0,290.45,90.0,101150.0,0
1855,2016-08-20,02:00,4504.0,289.65,93.0,101190.0,0
1856,2016-08-20,05:00,4284.0,288.35,94.0,101260.0,0
1857,2016-08-20,08:00,4734.0,287.65,95.0,101340.0,0
1858,2016-08-20,11:00,5697.0,292.65,75.0,101390.0,0
1859,2016-08-20,14:00,5726.0,296.75,45.0,101390.0,0
1860,2016-08-20,17:00,5526.0,293.25,58.0,101460.0,0
1861,2016-08-20,20:00,5585.0,293.85,58.0,101490.0,0
1862,2016-08-20,23:00,6065.0,291.55,57.0,101710.0,0
1863,2016-08-21,02:00,4447.0,289.45,70.0,101820.0,0
1864,2016-08-21,05:00,4047.0,286.55,81.0,101890.0,0
1865,2016-08-21,08:00,4224.0,287.15,83.0,102020.0,0
1866,2016-08-21,11:00,5263.0,291.25,69.0,102110.0,0
1867,2016-08-21,14:00,5373.0,290.65,75.0,102270.0,0
1868,2016-08-21,17:00,5100.0,293.15,59.0,102340.0,0
1869,2016-08-21,20:00,5511.0,293.75,46.0,102410.0,0
1870,2016-08-21,23:00,6304.0,290.85,64.0,102580.0,0
1871,2016-08-22,02:00,4527.0,289.85,72.0,102650.0,0
1872,2016-08-22,05:00,4334.0,289.45,76.0,102640.0,0
1873,2016-08-22,08:00,5888.0,288.65,81.0,102740.0,0
1874,2016-08-22,11:00,6843.0,295.05,57.0,102790.0,0
1875,2016-08-22,14:00,6992.0,298.35,44.0,102710.0,0
1876,2016-08-22,17:00,6940.0,301.25,40.0,102610.0,0
1877,2016-08-22,20:00,6872.0,299.55,43.0,102580.0,0
1878,2016-08-22,23:00,6785.0,294.55,62.0,102610.0,0
1879,2016-08-23,02:00,4870.0,292.45,72.0,102570.0,0
1880,2016-08-23,05:00,4644.0,290.05,82.0,102550.0,0
1881,2016-08-23,08:00,6131.0,291.45,77.0,102570.0,0
1882,2016-08-23,11:00,7196.0,298.05,53.0,102510.0,0
1883,2016-08-23,14:00,7403.0,302.55,42.0,102320.0,0
1884,2016-08-23,17:00,7422.0,304.95,38.0,102120.0,0
1885,2016-08-23,20:00,7207.0,303.15,43.0,102010.0,0
1886,2016-08-23,23:00,7046.0,298.15,58.0,102040.0,0
1887,2016-08-24,02:00,5063.0,294.25,73.0,102030.0,0
1888,2016-08-24,05:00,4792.0,293.15,77.0,101930.0,0
1889,2016-08-24,08:00,6475.0,293.35,79.0,101990.0,0
1890,2016-08-24,11:00,7538.0,299.85,59.0,101930.0,0
1891,2016-08-24,14:00,7873.0,306.15,39.0,101760.0,0
1892,2016-08-24,17:00,7754.0,308.35,31.0,101630.0,0
1893,2016-08-24,20:00,7414.0,306.35,37.0,101570.0,0
1894,2016-08-24,23:00,7304.0,300.55,47.0,101610.0,0
1895,2016-08-25,02:00,5223.0,296.25,61.0,101560.0,0
1896,2016-08-25,05:00,5026.0,292.75,79.0,101520.0,0
1897,2016-08-25,08:00,6568.0,293.75,78.0,101530.0,0
1898,2016-08-25,11:00,7884.0,300.45,58.0,101530.0,0
1899,2016-08-25,14:00,8102.0,306.35,42.0,101420.0,0
1900,2016-08-25,17:00,7833.0,308.85,31.0,101300.0,0
1901,2016-08-25,20:00,7528.0,305.65,38.0,101240.0,0
1902,2016-08-25,23:00,7349.0,299.15,59.0,101340.0,0
1903,2016-08-26,02:00,5307.0,296.25,74.0,101400.0,0
1904,2016-08-26,05:00,5118.0,293.75,85.0,101440.0,0
1905,2016-08-26,08:00,6736.0,294.65,82.0,101550.0,0
1906,2016-08-26,11:00,7833.0,299.85,62.0,101630.0,0
1907,2016-08-26,14:00,7974.0,305.25,43.0,101600.0,0
1908,2016-08-26,17:00,7811.0,306.55,40.0,101530.0,0
1909,2016-08-26,20:00,7433.0,303.95,47.0,101520.0,0
1910,2016-08-26,23:00,7266.0,300.15,62.0,101630.0,0
1911,2016-08-27,02:00,5278.0,296.45,79.0,101650.0,0
1912,2016-08-27,05:00,4946.0,294.45,88.0,101560.0,0
1913,2016-08-27,08:00,5450.0,294.15,90.0,101590.0,0
1914,2016-08-27,11:00,6741.0,299.25,68.0,101640.0,0
1915,2016-08-27,14:00,6986.0,304.95,50.0,101530.0,0
1916,2016-08-27,17:00,6839.0,306.75,38.0,101400.0,0
1917,2016-08-27,20:00,6842.0,304.65,37.0,101330.0,0
1918,2016-08-27,23:00,7187.0,299.25,48.0,101390.0,0
1919,2016-08-28,02:00,5182.0,296.55,56.0,101360.0,0
1920,2016-08-28,05:00,4776.0,293.65,75.0,101410.0,0
1921,2016-08-28,08:00,4896.0,293.15,79.0,101570.0,0
1922,2016-08-28,11:00,5937.0,295.75,63.0,101740.0,0
1923,2016-08-28,14:00,6172.0,300.05,48.0,101700.0,0
1924,2016-08-28,17:00,5872.0,300.75,40.0,101640.0,0
1925,2016-08-28,20:00,6290.0,297.45,46.0,101650.0,0
1926,2016-08-28,23:00,6829.0,294.35,52.0,101800.0,0
1927,2016-08-29,02:00,4894.0,291.45,65.0,101900.0,0
1928,2016-08-29,05:00,4635.0,290.25,72.0,101940.0,0
1929,2016-08-29,08:00,6749.0,290.75,77.0,102020.0,0
1930,2016-08-29,11:00,7585.0,292.35,76.0,102130.0,0
1931,2016-08-29,14:00,7684.0,294.65,68.0,102180.0,0
1932,2016-08-29,17:00,7437.0,296.95,57.0,102130.0,0
1933,2016-08-29,20:00,7377.0,294.05,67.0,102260.0,0
1934,2016-08-29,23:00,7183.0,292.25,72.0,102430.0,0
1935,2016-08-30,02:00,5038.0,291.95,74.0,102460.0,0
1936,2016-08-30,05:00,4821.0,288.55,85.0,102470.0,0
1937,2016-08-30,08:00,6767.0,288.75,86.0,102500.0,0
1938,2016-08-30,11:00,7661.0,293.55,68.0,102560.0,0
1939,2016-08-30,14:00,7940.0,297.45,52.0,102360.0,0
1940,2016-08-30,17:00,7757.0,299.25,45.0,102200.0,0
1941,2016-08-30,20:00,7441.0,296.35,53.0,102130.0,0
1942,2016-08-30,23:00,7435.0,292.85,67.0,102160.0,0
1943,2016-08-31,02:00,5180.0,289.65,79.0,102120.0,0
1944,2016-08-31,05:00,4979.0,287.25,85.0,102060.0,0
1945,2016-08-31,08:00,6979.0,287.65,91.0,102090.0,0
1946,2016-08-31,11:00,7974.0,297.25,55.0,102110.0,0
1947,2016-08-31,14:00,8038.0,300.25,38.0,102090.0,0
1948,2016-08-31,17:00,7843.0,301.15,37.0,102030.0,0
1949,2016-08-31,20:00,7701.0,298.65,40.0,102020.0,0
1950,2016-08-31,23:00,7269.0,293.65,64.0,102280.0,0
1951,2016-09-01,02:00,5201.0,289.65,74.0,102360.0,0
1952,2016-09-01,05:00,4875.0,286.95,83.0,102370.0,0
1953,2016-09-01,08:00,6927.0,287.25,91.0,102460.0,0
1954,2016-09-01,11:00,7863.0,294.25,61.0,102540.0,0
1955,2016-09-01,14:00,7900.0,298.05,48.0,102400.0,0
1956,2016-09-01,17:00,7640.0,299.25,42.0,102280.0,0
1957,2016-09-01,20:00,7570.0,297.25,48.0,102210.0,0
1958,2016-09-01,23:00,7247.0,292.65,60.0,102310.0,0
1959,2016-09-02,02:00,5073.0,289.75,78.0,102300.0,0
